Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,CGPA,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends
18 - 20,Female,Malaysian,Family,Urban,Yes,FOM,Bachelor's,Less than 1,Less than 40,Very Good,0,0,0,0,No,Yes,Close to home,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,Yes,Yes,Alone,2 - 5,No,Yes,10 - 30,Light,Non-drinker,4,2,1
24 - 26,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,Less than 1,Less than 40,Very Good,0,5,3,1,No,Yes,Close to home,Large,Medium,None,Moderate,Moderate,Yes,MT3,Higher,Higher,Self-employed,Finance and banking,No,No,Group,2 - 5,Yes,Yes,30 - 60,Light,Sometimes,1,4,4
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,40 - 70,Good,0,5,3,1,No,Yes,Close to home,Large,Medium,Less,Moderate,Moderate,No,LE3,Secondary,Secondary,Deceased,Self-employed,No,Yes,Alone,2 - 5,No,No,10 - 30,Light,Non-drinker,2,3,4
21 - 23,Female,Malaysian,Alone,Urban,No,FCI,Bachelor's,1,40 - 70,Very Good,0,0,0,0,Yes,Yes,University reputation,Extra large,Medium,Less,Good,Good,No,MT3,Secondary,Secondary,Mechanic,Unemployed,Yes,Yes,Alone,Less than 2,No,No,10 - 30,Light,Non-drinker,3,2,1
21 - 23,Male,Malaysian,Alone,Rural,No,FIST,Bachelor's,1,Less than 40,Very Good,0,1,3,5,No,Yes,Course preference,Large,Large,Less,Good,Moderate,No,MT3,Primary,Secondary,Self-employed,office worker,Yes,Yes,Group,Less than 2,Yes,Yes,Less than 10,Light,Non-drinker,4,5,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,1,Less than 40,Very Good,0,8,1,0,No,No,Course preference,Large,Large,None,Good,Moderate,Yes,MT3,Higher,Higher,Chemical Engineer,Unemployed,No,Yes,Alone,5 - 8,Yes,No,Less than 10,Light,Non-drinker,3,4,3
18 - 20,Female,Malaysian,Alone,Urban,No,FOL,Bachelor's,2,40 - 70,Good,0,6,3,0,No,No,Course preference,Large,Medium,Less,Good,Moderate,Yes,MT3,Higher,Higher,Engineer,Administration manager,Yes,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,1,Less than 40,Very Good,0,3,3,4,No,Yes,Close to home,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Education,Yes,Yes,Alone,2 - 5,No,No,Less than 10,Light,Non-drinker,3,4,4
18 - 20,Male,Non-Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Very Good,0,1,0,0,No,No,University reputation,Large,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Finance and banking,Unemployed,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,3,3,3
18 - 20,Male,Non-Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,Less than 40,Average,0,0,0,0,No,No,Course preference,Medium,Medium,Less,Moderate,Moderate,Yes,MT3,Higher,Higher,Business ,Business ,No,Yes,Group,2 - 5,Yes,No,Less than 10,Moderate,Non-drinker,3,3,3
21 - 23,Male,Malaysian,Family,Urban,No,FOB,Bachelor's,1,40 - 70,Very Good,1 - 2,5,5,0,No,Yes,Close to my Grandparents' house,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Primary,Higher,Self-employed,Unemployed,No,Yes,Group,Less than 2,No,No,10 - 30,Light,Less,5,2,5
21 - 23,Female,Malaysian,Family,Urban,Yes,FOM,Bachelor's,1,40 - 70,Good,0,4,3,3,No,Yes,friends pursue studies at mmu ,Large,Medium,Less,Moderate,Moderate,No,MT3,Higher,Secondary,Self-employed,Self-employed,Yes,No,Group,Less than 2,No,Yes,10 - 30,Light,Non-drinker,3,3,3
18 - 20,Male,Non-Malaysian,Alone,Urban,No,FOE,Bachelor's,2,Less than 40,Good,0,0,0,0,No,No,Parent’s Recommendation ,Small,Medium,Less,Moderate,Good,Yes,MT3,Higher,Secondary,IT,Unemployed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,4,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,2,40 - 70,Very Good,0,8,2,0,No,Yes,University reputation,Medium,Medium,None,Good,Good,No,MT3,Higher,Secondary,Retired,Clark,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,5,2,2
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,1,40 - 70,Good,1 - 2,4,5,0,No,Yes,Course preference,Small,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Housewife ,No,Yes,Group,5 - 8,Yes,No,10 - 30,Moderate,Non-drinker,5,5,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,1,40 - 70,Very Good,0,8,2,0,Yes,Yes,Course preference,Extra large,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Water management of a building,Finance and banking,No,Yes,Alone,2 - 5,No,Yes,Less than 10,Light,Less,3,3,3
18 - 20,Male,Malaysian,Family,Urban,No,FIST,Diploma,1,40 - 70,Good,0,2,4,1,No,No,Close to home,Large,Large,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Unemployed,Unemployed,Yes,No,Alone,Less than 2,No,No,30 - 60,Heavy,Non-drinker,2,3,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOL,Bachelor's,1,40 - 70,Average,0,6,2,1,Yes,Yes,Course preference,Large,Medium,Less,Good,Good,Yes,MT3,Higher,Higher,Civil servant,Civil servant,No,Yes,Alone,5 - 8,Yes,No,Less than 10,Non-gamer,Non-drinker,2,2,2
21 - 23,Female,Malaysian,Alone,Urban,Yes,FOB,Bachelor's,1,40 - 70,Very Good,0,8,2,0,No,Yes,University reputation,Small,Small,Less,Moderate,Moderate,No,MT3,Secondary,Higher,Mechanism,Administrations,No,Yes,Alone,2 - 5,Yes,Yes,Less than 10,Non-gamer,Non-drinker,3,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FAC,Bachelor's,1,40 - 70,Very Good,0,4,4,1,No,No,Course preference,Small,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,No,Group,Less than 2,Yes,No,30 - 60,Non-gamer,Non-drinker,4,3,2
18 - 20,Female,Non-Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Very Good,0,0,0,0,Yes,No,Course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,3,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOM,Bachelor's,2,40 - 70,Low,1 - 2,1,4,1,No,Yes,Recommendations from family members,Large,Large,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,Yes,Yes,Alone,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,3,4
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,1,40 - 70,Very Good,0,6,0,4,No,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Unemployed,Unemployed,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Light,Non-drinker,3,3,2
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,3,Less than 40,Very Good,0,10,0,0,Yes,No,Course preference,Extra large,Large,Less,Good,Good,No,MT3,Secondary,Primary,Unemployed,Self-employed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,5,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,1,40 - 70,Average,1 - 2,1,6,1,No,Yes,University reputation,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Group,2 - 5,Yes,No,Less than 10,Light,Non-drinker,3,4,5
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,2,40 - 70,Very Good,0,10,0,0,Yes,No,Close to home,Medium,Small,Sometimes,Poor,Moderate,Yes,MT3,Secondary,Secondary,Finance and banking,Finance and banking,No,Yes,Alone,2 - 5,Yes,Yes,10 - 30,Light,Sometimes,3,5,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,1,40 - 70,Very Good,0,4,6,0,No,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Higher,Self-employed,Finance and banking,No,Yes,Group,2 - 5,Yes,Yes,Less than 10,Moderate,Non-drinker,3,4,3
24 - 26,Male,Malaysian,Family,Urban,No,FCM,Bachelor's,1,40 - 70,Very Good,0,1,1,2,No,No,Close to home and course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Secondary,Quality Manager in a Factory,Unemployed,Yes,No,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,5,1,2
24 - 26,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,1,40 - 70,Very Good,0,10,0,0,No,Yes,University reputation,Medium,Medium,Sometimes,Good,Good,Yes,MT3,Higher,Secondary,Retiree,Education,Yes,Yes,Alone,2 - 5,Yes,No,Less than 10,Moderate,Less,4,3,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOL,Bachelor's,1,Less than 40,Good,1 - 2,3,3,2,No,Yes,Course preference,Medium,Medium,None,Good,Moderate,Yes,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Alone,5 - 8,No,No,Less than 10,Light,Non-drinker,3,2,2
21 - 23,Male,Malaysian,Family,Urban,No,FET,Bachelor's,2,Less than 40,Low,1 - 2,2,4,2,No,No,Close to home,Small,Medium,Less,Moderate,Good,No,LE3,Higher,Higher,Finance and banking,Education,No,Yes,Alone,Less than 2,No,No,10 - 30,Heavy,Non-drinker,3,3,2
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FOM,Bachelor's,1,Less than 40,Good,0,1,5,2,No,Yes,University reputation,Medium,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,No,Less than 10,Light,Non-drinker,3,2,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,40 - 70,Very Good,0,0,0,0,No,Yes,saving cost and reputation of technology ,Large,Large,Sometimes,Moderate,Moderate,Yes,LE3,Secondary,Secondary,related to construction ,separated ,Yes,Yes,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,2,2,1
21 - 23,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Low,1 - 2,3,0,4,No,No,Course preference,Large,Small,Less,Good,Good,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Alone,Less than 2,No,No,10 - 30,Non-gamer,Non-drinker,3,3,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Average,0,1,2,4,No,Yes,Course preference,Large,Large,Less,Good,Good,No,MT3,Higher,Primary,Self-employed,Self-employed,No,Yes,Alone,2 - 5,No,No,Less than 10,Light,Sometimes,3,5,4
18 - 20,Male,Non-Malaysian,Alone,Urban,No,FOB,Diploma,1,40 - 70,Average,1 - 2,0,0,0,No,No,University reputation,Large,Medium,None,Moderate,Moderate,No,MT3,Higher,Secondary,Owns company ,Unemployed,No,Yes,Group,5 - 8,Yes,No,10 - 30,Light,Non-drinker,2,5,5
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOM,Bachelor's,2,Less than 40,Very Good,1 - 2,5,4,1,No,No,Course preference,Small,Medium,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Healthcare,Self-employed,No,Yes,Alone,Less than 2,Yes,No,More than 60,Moderate,Non-drinker,4,2,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FCM,Bachelor's,1,40 - 70,Very Good,0,2,4,3,No,Yes,Course preference,Medium,Small,None,Moderate,Poor,No,MT3,Higher,Secondary,Self-employed,Self-employed,Yes,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Less,1,5,4
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,71 - 100,Very Good,0,0,1,2,No,Yes,parents required,Large,Large,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Finance and banking,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Less,4,4,4
18 - 20,Male,Malaysian,Family,Urban,No,FOB,Bachelor's,Less than 1,Less than 40,Good,0,5,1,3,No,Yes,Course preference,Large,Medium,Sometimes,Good,Good,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Group,Less than 2,Yes,No,30 - 60,Light,Less,3,4,3
21 - 23,Male,Malaysian,Alone,Rural,No,FOB,Bachelor's,Less than 1,Less than 40,Below Par,1 - 2,0,0,0,No,Yes,Course preference,Large,Large,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Driver,Unemployed,Yes,No,Alone,2 - 5,Yes,No,Less than 10,Moderate,Non-drinker,3,1,1
18 - 20,Male,Non-Malaysian,Alone,Urban,No,FOM,Bachelor's,Less than 1,Less than 40,Average,0,0,0,0,Yes,No,Course preference,Large,Large,Less,Moderate,Good,No,MT3,Higher,Higher,Finance and banking,House wife,No,Yes,Group,Less than 2,Yes,No,10 - 30,Heavy,Non-drinker,4,1,2
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Very Good,0,7,2,1,No,Yes,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,Yes,30 - 60,Moderate,Less,3,2,4
18 - 20,Male,Malaysian,Family,Urban,No,FOM,Bachelor's,1,Less than 40,Average,0,7,2,2,Yes,Yes,University reputation,Large,Large,Less,Good,Good,No,MT3,Secondary,Secondary,Lorry driver,Unemployed,Yes,No,Group,2 - 5,Yes,No,More than 60,Heavy,Non-drinker,3,2,5
21 - 23,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,2,71 - 100,Average,1 - 2,0,0,0,No,No,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Maritime,Education,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Less,4,2,1
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,Less than 1,Less than 40,Very Good,0,9,0,0,Yes,Yes,Course preference,Large,Medium,Less,Good,Moderate,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,2,2
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,1,40 - 70,Good,0,5,3,2,Yes,No,Quite studying from abroad ,Medium,Small,None,Poor,Poor,Yes,MT3,Higher,Higher,Finance and banking,Finance and banking,No,No,Alone,2 - 5,Yes,No,30 - 60,Non-gamer,Non-drinker,4,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FAC,Bachelor's,2,40 - 70,Very Good,0,6,1,1,No,No,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Heavy,Non-drinker,4,2,2
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,1,40 - 70,Very Good,0,10,0,0,No,No,Course preference,Medium,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Group,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,3,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,2,40 - 70,Low,1 - 2,3,2,2,No,Yes,Didnt get UPU ,Medium,Medium,Less,Moderate,Good,No,MT3,Secondary,Secondary,Site Supervisor ,Senior IP Executive,Yes,Yes,Alone,Less than 2,No,Yes,Less than 10,Non-gamer,Less,4,2,3
21 - 23,Male,Malaysian,Family,Urban,No,FOB,Bachelor's,1,Less than 40,Low,3 - 4,2,2,1,No,Yes,Course preference,Large,Medium,None,Good,Good,No,MT3,Higher,Secondary,Manager,Unemployed,No,Yes,Group,2 - 5,Yes,No,10 - 30,Non-gamer,Non-drinker,4,3,3
18 - 20,Male,Malaysian,Alone,Urban,No,FIST,Bachelor's,Less than 1,Less than 40,Average,0,8,1,0,No,Yes,University reputation,Extra large,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,5,2,1
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOM,Bachelor's,3,Less than 40,Average,1 - 2,2,1,3,No,Yes,University reputation,Medium,Medium,Less,Good,Moderate,No,LE3,Higher,Secondary,Education,Unemployed,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Non-gamer,Non-drinker,3,5,5
21 - 23,Female,Malaysian,Family,Urban,No,FET,Bachelor's,4,More than 100,Very Good,0,6,3,0,No,No,Course preference,Small,Small,Less,Good,Good,No,MT3,Higher,Higher,Finance and banking,Housewife,No,Yes,Alone,5 - 8,No,No,10 - 30,Light,Non-drinker,5,1,1
21 - 23,Male,Malaysian,Alone,Urban,No,FCI,Bachelor's,3,More than 100,Very Good,0,8,2,0,Yes,No,Course preference,Extra large,Extra large,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,5 - 8,No,No,10 - 30,Heavy,Non-drinker,3,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FET,Bachelor's,4,More than 100,Good,1 - 2,4,3,2,No,Yes,Course preference,Medium,Medium,Sometimes,Moderate,Moderate,Yes,LE3,Higher,Higher,None,Unemployed,Yes,Yes,Group,Less than 2,Yes,Yes,10 - 30,Light,Sometimes,4,4,5
21 - 23,Female,Malaysian,Family,Urban,Yes,FOL,Bachelor's,4,More than 100,Average,1 - 2,5,4,1,No,No,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,CEO,Housewife,No,No,Alone,2 - 5,Yes,Yes,10 - 30,Moderate,Non-drinker,2,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,4,More than 100,Good,1 - 2,2,6,1,Yes,Yes,Close to home,Medium,Large,None,Good,Good,No,MT3,Secondary,Primary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,Yes,10 - 30,Non-gamer,Non-drinker,4,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,More than 4,71 - 100,Good,1 - 2,3,4,1,No,No,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Self-employed,Yes,Yes,Alone,Less than 2,No,No,Less than 10,Heavy,Non-drinker,5,3,4
21 - 23,Female,Malaysian,Family,Urban,Yes,FOB,Bachelor's,4,More than 100,Very Good,0,9,1,0,Yes,Yes,ICAEW program n MIA,Large,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Group,2 - 5,No,No,Less than 10,Light,Less,4,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FAC,Bachelor's,3,71 - 100,Very Good,0,6,2,2,No,No,Course preference,Small,Small,Less,Good,Good,No,MT3,Secondary,Higher,Self-employed,Civil servant,Yes,Yes,Group,Less than 2,No,No,10 - 30,Light,Non-drinker,4,4,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,2,71 - 100,Good,0,2,4,4,No,No,University reputation,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,Self-employed,Education,No,Yes,Alone,2 - 5,No,Yes,Less than 10,Moderate,Non-drinker,2,3,3
21 - 23,Male,Malaysian,Family,Urban,No,FCM,Diploma,3,71 - 100,Very Good,0,2,2,1,No,No,Course preference,Small,Small,Less,Good,Good,No,MT3,Higher,Higher,Engineer,Education,No,Yes,Group,Less than 2,Yes,Yes,Less than 10,Light,Non-drinker,5,5,5
27 or above,Male,Malaysian,Alone,Urban,No,FCI,Bachelor's,1,40 - 70,Very Good,0,4,2,1,No,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Doctor Veterinarian ,Doctor Veterinarian ,No,No,Alone,2 - 5,No,No,10 - 30,Heavy,Less,3,3,2
21 - 23,Female,Malaysian,Friend or roommate,Rural,No,FOB,Bachelor's,4,More than 100,Good,0,6,4,0,No,Yes,Close to home,Medium,Medium,None,Moderate,Moderate,No,MT3,Secondary,Higher,Self-employed,Unemployed,No,No,Alone,2 - 5,Yes,No,Less than 10,Light,Less,3,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,1,71 - 100,Good,1 - 2,3,2,1,Yes,No,Close to home,Medium,Medium,Often,Good,Moderate,No,LE3,Secondary,Secondary,Logististic Supervisor,Unemployed,No,Yes,Alone,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,5,5,5
21 - 23,Female,Malaysian,Family,Urban,No,FCM,Bachelor's,2,71 - 100,Very Good,0,2,3,4,No,Yes,Course preference,Small,Small,Less,Good,Good,Yes,LE3,Higher,Higher,Site supervisor ,Quantity Surveyor ,No,Yes,Alone,Less than 2,No,No,10 - 30,Light,Less,3,3,1
21 - 23,Male,Malaysian,Family,Urban,Yes,FIST,Bachelor's,3,40 - 70,Good,1 - 2,1,2,4,No,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,Yes,LE3,None,Secondary,Status Unknown,Finance and banking,No,Yes,Alone,2 - 5,Yes,No,30 - 60,Light,Non-drinker,2,2,1
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,3,71 - 100,Very Good,0,1,3,3,No,Yes,Course preference,Small,Medium,Less,Good,Good,No,MT3,Primary,Primary,Unemployed,Unemployed,No,Yes,Alone,2 - 5,No,No,10 - 30,Moderate,Non-drinker,3,3,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,3,Less than 40,Good,0,3,4,2,No,No,Close to home,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Education,Education,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,3
24 - 26,Male,Malaysian,Family,Urban,Yes,FOB,Bachelor's,2,More than 100,Very Good,0,0,1,2,No,No,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Finance and banking,Finance and banking,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Light,Sometimes,4,4,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,3,40 - 70,Good,0,4,2,0,Yes,Yes,University reputation,Medium,Medium,None,Moderate,Good,Yes,MT3,Primary,Primary,Facility,Self-employed,No,No,Group,Less than 2,Yes,No,Less than 10,Light,Less,5,4,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,More than 100,Very Good,0,0,1,3,No,Yes,Course preference,Large,Large,None,Good,Good,No,MT3,Primary,Secondary,Self-employed,House wife,No,Yes,Group,5 - 8,No,No,Less than 10,Moderate,Non-drinker,3,4,5
18 - 20,Male,Malaysian,Family,Urban,No,FCA,Diploma,Less than 1,40 - 70,Good,0,6,0,1,Yes,Yes,Friends and the students there,Medium,Medium,None,Moderate,Moderate,No,MT3,Secondary,Higher,Insurance agent ,Insurance agent,No,Yes,Group,2 - 5,Yes,No,30 - 60,Moderate,Non-drinker,5,4,4
21 - 23,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,1,71 - 100,Good,0,1,3,4,Yes,Yes,Close to home,Medium,Medium,None,Good,Good,Yes,MT3,Higher,Higher,Education,Self-employed,No,Yes,Group,2 - 5,Yes,Yes,10 - 30,Moderate,Non-drinker,2,5,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,1,Less than 40,Very Good,0,7,2,0,Yes,No,Close to home,Extra large,Small,None,Moderate,Moderate,Yes,MT3,Higher,Higher,Education,Education,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,2
21 - 23,Male,Malaysian,Alone,Rural,No,FIST,Bachelor's,4,More than 100,Good,0,3,3,4,No,Yes,Close to home,Large,Medium,None,Good,Good,Yes,MT3,Higher,Primary,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,Yes,30 - 60,Light,Non-drinker,3,3,4
24 - 26,Female,Malaysian,Family,Urban,Yes,FCI,Bachelor's,3,71 - 100,Average,3 - 4,5,3,1,No,Yes,Course preference,Medium,Small,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Group,2 - 5,No,Yes,10 - 30,Heavy,Non-drinker,5,5,5
